anio_mundial,equipo_local,equipo_visitante,url_partido,jugador,seleccion_gol,minuto,minuto_num,tipo_gol,tiempo_extra
2006,Australia,Japón,2006_australia_japon,Tim Cahill,Australia,89,89,normal,false
2006,Australia,Japón,2006_australia_japon,John Aloisi,Australia,90+2,92,normal,true
2006,Brasil,Croacia,2006_brasil_croacia,Kaká,Brasil,44,44,normal,false
2006,Corea del Sur,Togo,2006_corea_del_sur_togo,Mohamed Kader,Togo,31,31,normal,false
2006,Corea del Sur,Togo,2006_corea_del_sur_togo,Chun Soo Lee,Corea del Sur,54,54,normal,false
2006,Corea del Sur,Togo,2006_corea_del_sur_togo,Jung Hwan Ahn,Corea del Sur,72,72,normal,false
2006,España,Ucrania,2006_espana_ucrania,Xabi Alonso,España,13,13,normal,false
2006,España,Ucrania,2006_espana_ucrania,David Villa,España,17,17,normal,false
2006,España,Ucrania,2006_espana_ucrania,David Villa,España,48,48,penal,false
2006,España,Ucrania,2006_espana_ucrania,Fernando Torres,España,81,81,normal,false
2006,Túnez,Arabia Saudita,2006_tunez_arabia_saudita,Zied Jaziri,Túnez,23,23,normal,false
2006,Túnez,Arabia Saudita,2006_tunez_arabia_saudita,Yasser Al Kahtani,Arabia Saudita,57,57,normal,false
2006,Túnez,Arabia Saudita,2006_tunez_arabia_saudita,Sami Al Jaber,Arabia Saudita,84,84,normal,false
2006,Túnez,Arabia Saudita,2006_tunez_arabia_saudita,Radhi Jaidi,Túnez,90+2,92,normal,true
2006,Alemania,Polonia,2006_alemania_polonia,Oliver Neuville,Alemania,90+1,91,normal,true
2006,Ecuador,Costa Rica,2006_ecuador_costa_rica,Carlos Tenorio,Ecuador,8,8,normal,false
2006,Ecuador,Costa Rica,2006_ecuador_costa_rica,Agustin Delgado,Ecuador,54,54,normal,false
2006,Ecuador,Costa Rica,2006_ecuador_costa_rica,Ivan Kaviedes,Ecuador,90+2,92,normal,true
2006,Inglaterra,Trinidad y Tobago,2006_inglaterra_trinidad_y_tobago,Peter Crouch,Inglaterra,83,83,normal,false
2006,Inglaterra,Trinidad y Tobago,2006_inglaterra_trinidad_y_tobago,Steven Gerrard,Inglaterra,90+1,91,normal,true
2006,Suecia,Paraguay,2006_suecia_paraguay,Fredrik Ljungberg,Suecia,89,89,normal,false
2006,Argentina,Serbia y Montenegro,2006_argentina_serbia_y_montenegro,Maxi Rodriguez,Argentina,6,6,normal,false
2006,Argentina,Serbia y Montenegro,2006_argentina_serbia_y_montenegro,Esteban Cambiasso,Argentina,31,31,normal,false
2006,Argentina,Serbia y Montenegro,2006_argentina_serbia_y_montenegro,Maxi Rodriguez,Argentina,41,41,normal,false
2006,Argentina,Serbia y Montenegro,2006_argentina_serbia_y_montenegro,Hernan Crespo,Argentina,78,78,normal,false
2006,Argentina,Serbia y Montenegro,2006_argentina_serbia_y_montenegro,Carlos Tevez,Argentina,84,84,normal,false
2006,Argentina,Serbia y Montenegro,2006_argentina_serbia_y_montenegro,Lionel Messi,Argentina,88,88,normal,false
2006,Paises Bajos,Costa de Marfil,2006_holanda_costa_de_marfil,Robin Van Persie,Paises Bajos,23,23,normal,false
2006,Paises Bajos,Costa de Marfil,2006_holanda_costa_de_marfil,Ruud Van Nistelrooij,Paises Bajos,27,27,normal,false
2006,Paises Bajos,Costa de Marfil,2006_holanda_costa_de_marfil,Bakary Kone,Costa de Marfil,38,38,normal,false
2006,Portugal,Irán,2006_portugal_iran,Deco,Portugal,63,63,normal,false
2006,Portugal,Irán,2006_portugal_iran,Cristiano Ronaldo,Portugal,80,80,penal,false
2006,Italia,Estados Unidos,2006_italia_estados_unidos,Alberto Gilardino,Italia,22,22,normal,false
2006,Italia,Estados Unidos,2006_italia_estados_unidos,Cristian Zaccardo,Estados Unidos,27,27,normal,false
2006,República Checa,Ghana,2006_republica_checa_ghana,Asamoah Gyan,Ghana,2,2,normal,false
2006,República Checa,Ghana,2006_republica_checa_ghana,Sulley Muntari,Ghana,82,82,normal,false
2006,Brasil,Australia,2006_brasil_australia,Adriano,Brasil,49,49,normal,false
2006,Brasil,Australia,2006_brasil_australia,Fred,Brasil,90,90,normal,false
2006,Francia,Corea del Sur,2006_francia_corea_del_sur,Thierry Henry,Francia,9,9,normal,false
2006,Francia,Corea del Sur,2006_francia_corea_del_sur,Ji Sung Park,Corea del Sur,81,81,normal,false
2006,Togo,Suiza,2006_togo_suiza,Alexander Frei,Suiza,16,16,normal,false
2006,Togo,Suiza,2006_togo_suiza,Tranquillo Barnetta,Suiza,88,88,normal,false
2006,España,Túnez,2006_espana_tunez,Jaouhar Mnari,Túnez,8,8,normal,false
2006,España,Túnez,2006_espana_tunez,Raul,España,71,71,normal,false
2006,España,Túnez,2006_espana_tunez,Fernando Torres,España,76,76,normal,false
2006,España,Túnez,2006_espana_tunez,Fernando Torres,España,90+1,91,penal,true
2006,Arabia Saudita,Ucrania,2006_arabia_saudita_ucrania,Andriy Rusol,Ucrania,4,4,normal,false
2006,Arabia Saudita,Ucrania,2006_arabia_saudita_ucrania,Serhiy Rebrov,Ucrania,36,36,normal,false
2006,Arabia Saudita,Ucrania,2006_arabia_saudita_ucrania,Andriy Shevchenko,Ucrania,46,46,normal,false
2006,Arabia Saudita,Ucrania,2006_arabia_saudita_ucrania,Maksym Kalinichenko,Ucrania,84,84,normal,false
2006,Ecuador,Alemania,2006_ecuador_alemania,Miroslav Klose,Alemania,4,4,normal,false
2006,Ecuador,Alemania,2006_ecuador_alemania,Miroslav Klose,Alemania,44,44,normal,false
2006,Ecuador,Alemania,2006_ecuador_alemania,Lukas Podolski,Alemania,57,57,normal,false
2006,Costa Rica,Polonia,2006_costa_rica_polonia,Ronald Gomez,Costa Rica,25,25,normal,false
2006,Costa Rica,Polonia,2006_costa_rica_polonia,Bartosz Bosacki,Polonia,33,33,normal,false
2006,Costa Rica,Polonia,2006_costa_rica_polonia,Bartosz Bosacki,Polonia,66,66,normal,false
2006,Suecia,Inglaterra,2006_suecia_inglaterra,Joe Cole,Inglaterra,34,34,normal,false
2006,Suecia,Inglaterra,2006_suecia_inglaterra,Marcus Allback,Suecia,51,51,normal,false
2006,Suecia,Inglaterra,2006_suecia_inglaterra,Steven Gerrard,Inglaterra,85,85,normal,false
2006,Suecia,Inglaterra,2006_suecia_inglaterra,Henrik Larsson,Suecia,90,90,normal,false
2006,Paraguay,Trinidad y Tobago,2006_paraguay_trinidad_y_tobago,Brent Sancho,Paraguay,25,25,normal,false
2006,Paraguay,Trinidad y Tobago,2006_paraguay_trinidad_y_tobago,Nelson Cuevas,Paraguay,86,86,normal,false
2006,Costa de Marfil,Serbia y Montenegro,2006_costa_de_marfil_serbia_y_montenegro,Nikola Zigic,Serbia y Montenegro,10,10,normal,false
2006,Costa de Marfil,Serbia y Montenegro,2006_costa_de_marfil_serbia_y_montenegro,Sasa Ilic,Serbia y Montenegro,20,20,normal,false
2006,Costa de Marfil,Serbia y Montenegro,2006_costa_de_marfil_serbia_y_montenegro,Aruna Dindane,Costa de Marfil,37,37,penal,false
2006,Costa de Marfil,Serbia y Montenegro,2006_costa_de_marfil_serbia_y_montenegro,Aruna Dindane,Costa de Marfil,67,67,normal,false
2006,Costa de Marfil,Serbia y Montenegro,2006_costa_de_marfil_serbia_y_montenegro,Bonaventure Kalou,Costa de Marfil,86,86,penal,false
2006,Portugal,México,2006_portugal_mexico,Maniche,Portugal,6,6,normal,false
2006,Portugal,México,2006_portugal_mexico,Simao,Portugal,24,24,penal,false
2006,Portugal,México,2006_portugal_mexico,Jose Fonseca,México,29,29,normal,false
2006,Irán,Angola,2006_iran_angola,Flavio,Angola,60,60,normal,false
2006,Irán,Angola,2006_iran_angola,Sohrab Bakhtiarizadeh,Irán,75,75,normal,false
2006,República Checa,Italia,2006_republica_checa_italia,Marco Materazzi,Italia,26,26,normal,false
2006,República Checa,Italia,2006_republica_checa_italia,Filippo Inzaghi,Italia,87,87,normal,false
2006,Ghana,Estados Unidos,2006_ghana_estados_unidos,Haminu Draman,Ghana,22,22,normal,false
2006,Ghana,Estados Unidos,2006_ghana_estados_unidos,Clint Dempsey,Estados Unidos,43,43,normal,false
2006,Ghana,Estados Unidos,2006_ghana_estados_unidos,Stephen Appiah,Ghana,45+2,47,penal,false
2006,Japón,Brasil,2006_japon_brasil,Keiji Tamada,Japón,34,34,normal,false
2006,Japón,Brasil,2006_japon_brasil,Ronaldo,Brasil,45+1,46,normal,false
2006,Japón,Brasil,2006_japon_brasil,Juninho Pernambucano,Brasil,53,53,normal,false
2006,Japón,Brasil,2006_japon_brasil,Gilberto Melo,Brasil,59,59,normal,false
2006,Japón,Brasil,2006_japon_brasil,Ronaldo,Brasil,81,81,normal,false
2006,Croacia,Australia,2006_croacia_australia,Darijo Srna,Croacia,2,2,normal,false
2006,Croacia,Australia,2006_croacia_australia,Craig Moore,Australia,38,38,penal,false
2006,Croacia,Australia,2006_croacia_australia,Niko Kovac,Croacia,56,56,normal,false
2006,Croacia,Australia,2006_croacia_australia,Harry Kewell,Australia,79,79,normal,false
2006,Togo,Francia,2006_togo_francia,Patrick Vieira,Francia,55,55,normal,false
2006,Togo,Francia,2006_togo_francia,Thierry Henry,Francia,61,61,normal,false
2006,Suiza,Corea del Sur,2006_suiza_corea_del_sur,Philippe Senderos,Suiza,23,23,normal,false
2006,Suiza,Corea del Sur,2006_suiza_corea_del_sur,Alexander Frei,Suiza,77,77,normal,false
2006,Arabia Saudita,España,2006_arabia_saudita_espana,Juanito,España,36,36,normal,false
2006,Alemania,Suecia,2006_alemania_suecia,Lukas Podolski,Alemania,4,4,normal,false
2006,Alemania,Suecia,2006_alemania_suecia,Lukas Podolski,Alemania,12,12,normal,false
2006,Argentina,México,2006_argentina_mexico,Rafael Marquez,México,6,6,normal,false
2006,Argentina,México,2006_argentina_mexico,Hernan Crespo,Argentina,10,10,normal,false
2006,Argentina,México,2006_argentina_mexico,Maxi Rodriguez,Argentina,98,98,normal,true
2006,Inglaterra,Ecuador,2006_inglaterra_ecuador,David Beckham,Inglaterra,60,60,normal,false
2006,Portugal,Paises Bajos,2006_portugal_holanda,Maniche,Portugal,23,23,normal,false
2006,Italia,Australia,2006_italia_australia,Francesco Totti,Italia,90+5,95,penal,true
2006,Brasil,Ghana,2006_brasil_ghana,Ronaldo,Brasil,5,5,normal,false
2006,Brasil,Ghana,2006_brasil_ghana,Adriano,Brasil,45+1,46,normal,false
2006,Brasil,Ghana,2006_brasil_ghana,Ze Roberto,Brasil,84,84,normal,false
2006,España,Francia,2006_espana_francia,David Villa,España,28,28,penal,false
2006,España,Francia,2006_espana_francia,Franck Ribery,Francia,41,41,normal,false
2006,España,Francia,2006_espana_francia,Patrick Vieira,Francia,83,83,normal,false
2006,España,Francia,2006_espana_francia,Zinedine Zidane,Francia,90+2,92,normal,true
2006,Alemania,Argentina,2006_alemania_argentina,Roberto Ayala,Argentina,49,49,normal,false
2006,Alemania,Argentina,2006_alemania_argentina,Miroslav Klose,Alemania,80,80,normal,false
2006,Italia,Ucrania,2006_italia_ucrania,Gianluca Zambrotta,Italia,6,6,normal,false
2006,Italia,Ucrania,2006_italia_ucrania,Luca Toni,Italia,59,59,normal,false
2006,Italia,Ucrania,2006_italia_ucrania,Luca Toni,Italia,69,69,normal,false
2006,Brasil,Francia,2006_brasil_francia,Thierry Henry,Francia,57,57,normal,false
2006,Alemania,Italia,2006_alemania_italia,Fabio Grosso,Italia,119,119,normal,true
2006,Alemania,Italia,2006_alemania_italia,Alessandro Del Piero,Italia,121,121,normal,true
2006,Portugal,Francia,2006_portugal_francia,Zinedine Zidane,Francia,33,33,penal,false
2006,Alemania,Portugal,2006_alemania_portugal,Bastian Schweinsteiger,Alemania,56,56,normal,false
2006,Alemania,Portugal,2006_alemania_portugal,Petit,Alemania,60,60,normal,false
2006,Alemania,Portugal,2006_alemania_portugal,Bastian Schweinsteiger,Alemania,78,78,normal,false
2006,Alemania,Portugal,2006_alemania_portugal,Nuno Gomes,Portugal,88,88,normal,false
2006,Italia,Francia,2006_italia_francia,Zinedine Zidane,Francia,7,7,penal,false
2006,Italia,Francia,2006_italia_francia,Marco Materazzi,Italia,19,19,normal,false
2010,Sudáfrica,México,2010_sudafrica_mexico,Siphiwe Tshabalala,Sudáfrica,55,55,normal,false
2010,Sudáfrica,México,2010_sudafrica_mexico,Rafael Marquez,México,79,79,normal,false
2010,Argentina,Nigeria,2010_argentina_nigeria,Gabriel Heinze,Argentina,6,6,normal,false
2010,Corea del Sur,Grecia,2010_corea_del_sur_grecia,Jung Soo Lee,Corea del Sur,7,7,normal,false
2010,Corea del Sur,Grecia,2010_corea_del_sur_grecia,Ji Sung Park,Corea del Sur,52,52,normal,false
2010,Inglaterra,Estados Unidos,2010_inglaterra_estados_unidos,Steven Gerrard,Inglaterra,4,4,normal,false
2010,Inglaterra,Estados Unidos,2010_inglaterra_estados_unidos,Clint Dempsey,Estados Unidos,40,40,normal,false
2010,Argelia,Eslovenia,2010_argelia_eslovenia,Robert Koren,Eslovenia,79,79,normal,false
2010,Alemania,Australia,2010_alemania_australia,Lukas Podolski,Alemania,8,8,normal,false
2010,Alemania,Australia,2010_alemania_australia,Miroslav Klose,Alemania,26,26,normal,false
2010,Alemania,Australia,2010_alemania_australia,Thomas Müller,Alemania,68,68,normal,false
2010,Alemania,Australia,2010_alemania_australia,Cacau,Alemania,70,70,normal,false
2010,Serbia,Ghana,2010_serbia_ghana,Asamoah Gyan,Ghana,85,85,penal,false
2010,Paises Bajos,Dinamarca,2010_holanda_dinamarca,Daniel Agger,Paises Bajos,46,46,normal,false
2010,Paises Bajos,Dinamarca,2010_holanda_dinamarca,Dirk Kuyt,Paises Bajos,85,85,normal,false
2010,Japón,Camerún,2010_japon_camerun,Keisuke Honda,Japón,39,39,normal,false
2010,Italia,Paraguay,2010_italia_paraguay,Antolin Alcaraz,Paraguay,39,39,normal,false
2010,Italia,Paraguay,2010_italia_paraguay,Daniele De Rossi,Italia,63,63,normal,false
2010,Nueva Zelanda,Eslovaquia,2010_nueva_zelanda_eslovaquia,Robert Vittek,Eslovaquia,50,50,normal,false
2010,Nueva Zelanda,Eslovaquia,2010_nueva_zelanda_eslovaquia,Winston Reid,Nueva Zelanda,90+3,93,normal,true
2010,Brasil,Corea del Norte,2010_brasil_corea_del_norte,Maicon,Brasil,55,55,normal,false
2010,Brasil,Corea del Norte,2010_brasil_corea_del_norte,Elano,Brasil,72,72,normal,false
2010,Brasil,Corea del Norte,2010_brasil_corea_del_norte,Yun Nam Ji,Corea del Norte,89,89,normal,false
2010,Honduras,Chile,2010_honduras_chile,Jean Beausejour,Chile,34,34,normal,false
2010,España,Suiza,2010_espana_suiza,Gelson Fernandes,Suiza,52,52,normal,false
2010,Sudáfrica,Uruguay,2010_sudafrica_uruguay,Diego Forlan,Uruguay,24,24,normal,false
2010,Sudáfrica,Uruguay,2010_sudafrica_uruguay,Diego Forlan,Uruguay,80,80,penal,false
2010,Sudáfrica,Uruguay,2010_sudafrica_uruguay,Alvaro Pereira,Uruguay,90+5,95,normal,true
2010,Francia,México,2010_francia_mexico,Javier Hernandez,México,64,64,normal,false
2010,Francia,México,2010_francia_mexico,Cuauhtemoc Blanco,México,79,79,penal,false
2010,Grecia,Nigeria,2010_grecia_nigeria,Kalu Uche,Nigeria,16,16,normal,false
2010,Grecia,Nigeria,2010_grecia_nigeria,Dimitrios Salpingidis,Grecia,44,44,normal,false
2010,Grecia,Nigeria,2010_grecia_nigeria,Vasileios Torosidis,Grecia,71,71,normal,false
2010,Argentina,Corea del Sur,2010_argentina_corea_del_sur,Chu Young Park,Argentina,17,17,normal,false
2010,Argentina,Corea del Sur,2010_argentina_corea_del_sur,Gonzalo Higuain,Argentina,33,33,normal,false
2010,Argentina,Corea del Sur,2010_argentina_corea_del_sur,Chung-yong Lee,Corea del Sur,45+1,46,normal,false
2010,Argentina,Corea del Sur,2010_argentina_corea_del_sur,Gonzalo Higuain,Argentina,76,76,normal,false
2010,Argentina,Corea del Sur,2010_argentina_corea_del_sur,Gonzalo Higuain,Argentina,80,80,normal,false
2010,Alemania,Serbia,2010_alemania_serbia,Milan Jovanovic,Serbia,38,38,normal,false
2010,Eslovenia,Estados Unidos,2010_eslovenia_estados_unidos,Valter Birsa,Eslovenia,13,13,normal,false
2010,Eslovenia,Estados Unidos,2010_eslovenia_estados_unidos,Zlatan Ljubijankic,Eslovenia,42,42,normal,false
2010,Eslovenia,Estados Unidos,2010_eslovenia_estados_unidos,Landon Donovan,Estados Unidos,48,48,normal,false
2010,Eslovenia,Estados Unidos,2010_eslovenia_estados_unidos,Michael Bradley,Estados Unidos,82,82,normal,false
2010,Ghana,Australia,2010_ghana_australia,Brett Holman,Australia,11,11,normal,false
2010,Ghana,Australia,2010_ghana_australia,Asamoah Gyan,Ghana,25,25,penal,false
2010,Paises Bajos,Japón,2010_holanda_japon,Wesley Sneijder,Paises Bajos,53,53,normal,false
2010,Camerún,Dinamarca,2010_camerun_dinamarca,Samuel Eto'o,Camerún,10,10,normal,false
2010,Camerún,Dinamarca,2010_camerun_dinamarca,Nicklas Bendtner,Dinamarca,33,33,normal,false
2010,Camerún,Dinamarca,2010_camerun_dinamarca,Dennis Rommedahl,Dinamarca,61,61,normal,false
2010,Eslovaquia,Paraguay,2010_eslovaquia_paraguay,Enrique Vera,Paraguay,27,27,normal,false
2010,Eslovaquia,Paraguay,2010_eslovaquia_paraguay,Cristian Riveros,Paraguay,86,86,normal,false
2010,Italia,Nueva Zelanda,2010_italia_nueva_zelanda,Shane Smeltz,Nueva Zelanda,7,7,normal,false
2010,Italia,Nueva Zelanda,2010_italia_nueva_zelanda,Vincenzo Iaquinta,Italia,29,29,penal,false
2010,Brasil,Costa de Marfil,2010_brasil_costa_de_marfil,Luis Fabiano,Brasil,25,25,normal,false
2010,Brasil,Costa de Marfil,2010_brasil_costa_de_marfil,Luis Fabiano,Brasil,50,50,normal,false
2010,Brasil,Costa de Marfil,2010_brasil_costa_de_marfil,Elano,Brasil,62,62,normal,false
2010,Brasil,Costa de Marfil,2010_brasil_costa_de_marfil,Didier Drogba,Costa de Marfil,79,79,normal,false
2010,Portugal,Corea del Norte,2010_portugal_corea_del_norte,Raul Meireles,Portugal,29,29,normal,false
2010,Portugal,Corea del Norte,2010_portugal_corea_del_norte,Simao,Portugal,53,53,normal,false
2010,Portugal,Corea del Norte,2010_portugal_corea_del_norte,Hugo Almeida,Portugal,56,56,normal,false
2010,Portugal,Corea del Norte,2010_portugal_corea_del_norte,Tiago,Portugal,60,60,normal,false
2010,Portugal,Corea del Norte,2010_portugal_corea_del_norte,Liedson,Portugal,81,81,normal,false
2010,Portugal,Corea del Norte,2010_portugal_corea_del_norte,Cristiano Ronaldo,Portugal,87,87,normal,false
2010,Portugal,Corea del Norte,2010_portugal_corea_del_norte,Tiago,Portugal,89,89,normal,false
2010,Chile,Suiza,2010_chile_suiza,Mark Gonzalez,Chile,75,75,normal,false
2010,España,Honduras,2010_espana_honduras,David Villa,España,17,17,normal,false
2010,España,Honduras,2010_espana_honduras,David Villa,España,51,51,normal,false
2010,México,Uruguay,2010_mexico_uruguay,Luis Suarez,Uruguay,43,43,normal,false
2010,Francia,Sudáfrica,2010_francia_sudafrica,Bongani Khumalo,Sudáfrica,20,20,normal,false
2010,Francia,Sudáfrica,2010_francia_sudafrica,Katlego Mphela,Sudáfrica,37,37,normal,false
2010,Francia,Sudáfrica,2010_francia_sudafrica,Florent Malouda,Francia,70,70,normal,false
2010,Nigeria,Corea del Sur,2010_nigeria_corea_del_sur,Kalu Uche,Nigeria,12,12,normal,false
2010,Nigeria,Corea del Sur,2010_nigeria_corea_del_sur,Jung Soo Lee,Corea del Sur,38,38,normal,false
2010,Nigeria,Corea del Sur,2010_nigeria_corea_del_sur,Chu Young Park,Corea del Sur,49,49,normal,false
2010,Nigeria,Corea del Sur,2010_nigeria_corea_del_sur,Yakubu Aiyegbeni,Nigeria,69,69,penal,false
2010,Grecia,Argentina,2010_grecia_argentina,Martin Demichelis,Argentina,77,77,normal,false
2010,Grecia,Argentina,2010_grecia_argentina,Martin Palermo,Argentina,89,89,normal,false
2010,Eslovenia,Inglaterra,2010_eslovenia_inglaterra,Jermain Defoe,Inglaterra,23,23,normal,false
2010,Estados Unidos,Argelia,2010_estados_unidos_argelia,Landon Donovan,Estados Unidos,90+1,91,normal,true
2010,Ghana,Alemania,2010_ghana_alemania,Mesut Ozil,Alemania,60,60,normal,false
2010,Australia,Serbia,2010_australia_serbia,Tim Cahill,Australia,69,69,normal,false
2010,Australia,Serbia,2010_australia_serbia,Brett Holman,Australia,73,73,normal,false
2010,Australia,Serbia,2010_australia_serbia,Marko Pantelic,Serbia,84,84,normal,false
2010,Eslovaquia,Italia,2010_eslovaquia_italia,Robert Vittek,Eslovaquia,25,25,normal,false
2010,Eslovaquia,Italia,2010_eslovaquia_italia,Robert Vittek,Eslovaquia,73,73,normal,false
2010,Eslovaquia,Italia,2010_eslovaquia_italia,Antonio Di Natale,Italia,81,81,normal,false
2010,Eslovaquia,Italia,2010_eslovaquia_italia,Kamil Kopunek,Eslovaquia,89,89,normal,false
2010,Eslovaquia,Italia,2010_eslovaquia_italia,Fabio Quagliarella,Italia,90+2,92,normal,true
2010,Dinamarca,Japón,2010_dinamarca_japon,Keisuke Honda,Japón,17,17,normal,false
2010,Dinamarca,Japón,2010_dinamarca_japon,Yasuhito Endo,Japón,30,30,normal,false
2010,Dinamarca,Japón,2010_dinamarca_japon,Jon Dahl Tomasson,Dinamarca,81,81,normal,false
2010,Dinamarca,Japón,2010_dinamarca_japon,Shinji Okazaki,Japón,87,87,normal,false
2010,Camerún,Paises Bajos,2010_camerun_holanda,Robin Van Persie,Paises Bajos,36,36,normal,false
2010,Camerún,Paises Bajos,2010_camerun_holanda,Samuel Eto'o,Camerún,65,65,penal,false
2010,Camerún,Paises Bajos,2010_camerun_holanda,Klaas Jan Huntelaar,Paises Bajos,83,83,normal,false
2010,Corea del Norte,Costa de Marfil,2010_corea_del_norte_costa_de_marfil,Yaya Toure,Costa de Marfil,14,14,normal,false
2010,Corea del Norte,Costa de Marfil,2010_corea_del_norte_costa_de_marfil,Romaric,Costa de Marfil,20,20,normal,false
2010,Corea del Norte,Costa de Marfil,2010_corea_del_norte_costa_de_marfil,Salomon Kalou,Costa de Marfil,82,82,normal,false
2010,Chile,España,2010_chile_espana,David Villa,España,24,24,normal,false
2010,Chile,España,2010_chile_espana,Andrés Iniesta,España,37,37,normal,false
2010,Chile,España,2010_chile_espana,Rodrigo Millar,Chile,47,47,normal,false
2010,Uruguay,Corea del Sur,2010_uruguay_corea_del_sur,Luis Suarez,Uruguay,8,8,normal,false
2010,Uruguay,Corea del Sur,2010_uruguay_corea_del_sur,Chung-yong Lee,Corea del Sur,68,68,normal,false
2010,Uruguay,Corea del Sur,2010_uruguay_corea_del_sur,Luis Suarez,Uruguay,80,80,normal,false
2010,Estados Unidos,Ghana,2010_estados_unidos_ghana,Kevin Prince Boateng,Ghana,5,5,normal,false
2010,Estados Unidos,Ghana,2010_estados_unidos_ghana,Landon Donovan,Estados Unidos,62,62,normal,false
2010,Estados Unidos,Ghana,2010_estados_unidos_ghana,Asamoah Gyan,Ghana,93,93,normal,true
2010,Alemania,Inglaterra,2010_alemania_inglaterra,Miroslav Klose,Alemania,20,20,normal,false
2010,Alemania,Inglaterra,2010_alemania_inglaterra,Lukas Podolski,Alemania,32,32,normal,false
2010,Alemania,Inglaterra,2010_alemania_inglaterra,Matt Upson,Inglaterra,37,37,normal,false
2010,Alemania,Inglaterra,2010_alemania_inglaterra,Thomas Müller,Alemania,67,67,normal,false
2010,Alemania,Inglaterra,2010_alemania_inglaterra,Thomas Müller,Alemania,70,70,normal,false
2010,Argentina,México,2010_argentina_mexico,Carlos Tevez,Argentina,26,26,normal,false
2010,Argentina,México,2010_argentina_mexico,Gonzalo Higuain,Argentina,33,33,normal,false
2010,Argentina,México,2010_argentina_mexico,Carlos Tevez,Argentina,52,52,normal,false
2010,Argentina,México,2010_argentina_mexico,Javier Hernandez,México,71,71,normal,false
2010,Paises Bajos,Eslovaquia,2010_holanda_eslovaquia,Arjen Robben,Paises Bajos,18,18,normal,false
2010,Paises Bajos,Eslovaquia,2010_holanda_eslovaquia,Wesley Sneijder,Paises Bajos,84,84,normal,false
2010,Paises Bajos,Eslovaquia,2010_holanda_eslovaquia,Robert Vittek,Eslovaquia,90+4,94,penal,true
2010,Brasil,Chile,2010_brasil_chile,Juan,Brasil,35,35,normal,false
2010,Brasil,Chile,2010_brasil_chile,Luis Fabiano,Brasil,38,38,normal,false
2010,Brasil,Chile,2010_brasil_chile,Robinho,Brasil,59,59,normal,false
2010,España,Portugal,2010_espana_portugal,David Villa,España,63,63,normal,false
2010,Paises Bajos,Brasil,2010_holanda_brasil,Robinho,Brasil,10,10,normal,false
2010,Paises Bajos,Brasil,2010_holanda_brasil,Wesley Sneijder,Paises Bajos,53,53,normal,false
2010,Paises Bajos,Brasil,2010_holanda_brasil,Wesley Sneijder,Paises Bajos,68,68,normal,false
2010,Uruguay,Ghana,2010_uruguay_ghana,Sulley Muntari,Ghana,45+2,47,normal,false
2010,Uruguay,Ghana,2010_uruguay_ghana,Diego Forlan,Uruguay,55,55,normal,false
2010,Argentina,Alemania,2010_argentina_alemania,Thomas Müller,Alemania,3,3,normal,false
2010,Argentina,Alemania,2010_argentina_alemania,Miroslav Klose,Alemania,68,68,normal,false
2010,Argentina,Alemania,2010_argentina_alemania,Arne Friedrich,Alemania,74,74,normal,false
2010,Argentina,Alemania,2010_argentina_alemania,Miroslav Klose,Alemania,89,89,normal,false
2010,Paraguay,España,2010_paraguay_espana,David Villa,España,83,83,normal,false
2010,Uruguay,Paises Bajos,2010_uruguay_holanda,Giovanni Van Bronckhorst,Paises Bajos,18,18,normal,false
2010,Uruguay,Paises Bajos,2010_uruguay_holanda,Diego Forlan,Uruguay,41,41,normal,false
2010,Uruguay,Paises Bajos,2010_uruguay_holanda,Wesley Sneijder,Paises Bajos,70,70,normal,false
2010,Uruguay,Paises Bajos,2010_uruguay_holanda,Arjen Robben,Paises Bajos,73,73,normal,false
2010,Uruguay,Paises Bajos,2010_uruguay_holanda,Maximiliano Pereira,Uruguay,90+2,92,normal,true
2010,Alemania,España,2010_alemania_espana,Carles Puyol,España,73,73,normal,false
2010,Uruguay,Alemania,2010_uruguay_alemania,Thomas Müller,Alemania,19,19,normal,false
2010,Uruguay,Alemania,2010_uruguay_alemania,Edinson Cavani,Uruguay,28,28,normal,false
2010,Uruguay,Alemania,2010_uruguay_alemania,Diego Forlan,Uruguay,51,51,normal,false
2010,Uruguay,Alemania,2010_uruguay_alemania,Marcell Jansen,Alemania,56,56,normal,false
2010,Uruguay,Alemania,2010_uruguay_alemania,Sami Khedira,Alemania,82,82,normal,false
2010,Paises Bajos,España,2010_holanda_espana,Andrés Iniesta,España,116,116,normal,true
2014,Brasil,Croacia,2014_brasil_croacia,Marcelo,Croacia,11,11,normal,false
2014,Brasil,Croacia,2014_brasil_croacia,Neymar Jr.,Brasil,29,29,normal,false
2014,Brasil,Croacia,2014_brasil_croacia,Neymar Jr.,Brasil,71,71,penal,false
2014,Brasil,Croacia,2014_brasil_croacia,Oscar,Brasil,90+1,91,normal,true
2014,México,Camerún,2014_mexico_camerun,Oribe Peralta,México,61,61,normal,false
2014,España,Paises Bajos,2014_espana_holanda,Xabi Alonso,España,27,27,penal,false
2014,España,Paises Bajos,2014_espana_holanda,Robin Van Persie,Paises Bajos,44,44,normal,false
2014,España,Paises Bajos,2014_espana_holanda,Arjen Robben,Paises Bajos,53,53,normal,false
2014,España,Paises Bajos,2014_espana_holanda,Stefan de Vrij,Paises Bajos,65,65,normal,false
